"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","sentiment"
"xx17275458","xx1256013205916319749","01/05/2020 00:10","cesarmezamont","excelent preocupart ocupat buen resilent muestr orgull cambi pued temporal vision servici client proposit not cambi negoci adapt","Twitter for iPhone",272,"xx1255960899703242754","xx46530396","monvalpa",FALSE,FALSE,9,0,,,"SanAntonio",,"","","","","","","","","","",,"xx46530396","monvalpa","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cesarmezamont/status/1256013205916319749","César Meza Mont","Lima, Perú","Empresario. Estratega. Marketero. Padre y esposo. #KelloggSchool #IEBusiness School #UPacifico. CEO y Director de @lavacamu_pe. Opiniones a título personal.","",FALSE,585,1031,30,3115,5853,"09/11/2008 22:58",FALSE,"","",,"https://pbs.twimg.com/profile_banners/17275458/1570079555","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1109622827655675904/81EJxJ2l_normal.jpg","positive"
"xx117871650","xx1256012940089663489","01/05/2020 00:09","opubsiam","excelent notici alcaldes equip estructur alivi servici public estrat apoy mil famili habit pag diari graci claudi echars hombr alivi sin ayud gobiern nal","Twitter for Android",274,,,"",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx137908875","ClaudiaLopez","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/opubsiam/status/1256012940089663489","Palabrera","Colombia, Bogotá","Opiniones personales. Y me volví una biciusuaria feliz. Soñadora terrenal y amante de la sana política. Voy por el sendero de la multimedia, en producción.","",FALSE,300,593,11,14193,3309,"26/02/2010 22:12",FALSE,"","",,"https://pbs.twimg.com/profile_banners/117871650/1573151717","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1192510848138432512/AK04tL4p_normal.jpg","positive"
"xx1227833815353167872","xx1255661220037713920","30/04/2020 00:52","jacemx03","baks tod nomin felipon mejor excelent servici","Twitter for iPhone",104,"xx1255635060377686017","xx196406372","Werattor",FALSE,FALSE,3,0,,,"",,"","","","","","","","","","",,"xx196406372 xx111819805 xx573238670","Werattor PATYJAUJAU EstefaniaVeloz","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jacemx03/status/1255661220037713920","Jacemx03","","But above all things, truth beareth away the victory.","",FALSE,119,158,0,7719,8615,"13/02/2020 05:56",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1227833815353167872/1581573968","","http://pbs.twimg.com/profile_images/1227834045926690816/vc161sXu_normal.jpg","positive"
"xx229092466","xx1256007318816374786","30/04/2020 23:47","rigobisso","excelent logr tod equip modernizacion secretari produccion equip pon servici ciud","Twitter for Android",220,,,"",TRUE,FALSE,10,0,,,"VidrierasEnRed CompráAca",,"twitter.com/leandrojusto1/…","https://t.co/Y4ZvCBEmKQ","https://twitter.com/leandrojusto1/status/1255943360025673728","","","","","","","",,"xx1530819709 xx766778232 xx21082713 xx149676249","germangiro leandrojusto1 MuniRosario sebachale","es","xx1255943360025673728","Podemos apoyar al comercio rosarino mientras nos seguimos cuidando. Todo eso que buscas está en tu ciudad. #VidrierasEnRed

Javkin lanzó """"""""Vidrieras en red"""""""" en la que ya se inscribieron más de 2 mil comerciantes rosarinos https://t.co/MrFLJFw56P vía @lacapital","30/04/2020 19:33","Twitter for Android",28,8,"xx766778232","leandrojusto1","Leandro Justo",348,377,721,"","Papá de Bauti. Director de Innovación Ciudadana en @modernizacionR",FALSE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0079bbc151fa56d2.json","Rosario","Rosario, Argentina","city","Argentina","AR","NA NA","NA NA","-374.596085","https://twitter.com/rigobisso/status/1256007318816374786","Rigo Bisso","Rosario, Argentina","Papá de Vittorio y Allegra
Energías Renovables y Ciudades Inteligentes y Sostenibles
CEO Inventu https://t.co/K8IK30U3pY","https://t.co/DeZ3tgKDwa",FALSE,1827,1149,34,6318,16039,"21/12/2010 14:06",FALSE,"https://t.co/DeZ3tgKDwa","http://www.inventu.com.ar",,"https://pbs.twimg.com/profile_banners/229092466/1555161865","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1207657599493181440/kkO7jvnD_normal.jpg","positive"
"xx34169052","xx1256005824217899008","30/04/2020 23:41","ilse8","much graci excelent servici client","Twitter for iPhone",67,,"xx3241680883","RappiMexico",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx3241680883","RappiMexico","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ilse8/status/1256005824217899008","Ilse Romero","Mexico","Cheerful Digital marketer with MA in E-marketing and #socialmedia and passionate about #transmediastorytelling http://t.co/wEG3av3gj1","http://t.co/cejYHJatPP",FALSE,722,1370,43,2614,313,"22/04/2009 03:36",FALSE,"http://t.co/cejYHJatPP","http://www.ilseromero.com",,"","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3433318386/7ca8e36f501fa76d1a24ad15ed7f0123_normal.jpeg","positive"
"xx2341801665","xx1256001454726356992","30/04/2020 23:24","FernandoCasadoG","recibi cest frut vegetal compr sistem distribucion vent organiz excelent calid servici repart compr ayud productor direct famili vulner mas info","Twitter Web App",276,,,"",FALSE,FALSE,1396,620,,,"",,"tiendapichincha.com","https://t.co/bzwI9j0vwv","https://tiendapichincha.com/","http://pbs.twimg.com/media/EW4z0MVWoAAUbmC.jpg","https://t.co/D0f1FukG61","https://twitter.com/FernandoCasadoG/status/1256001454726356992/photo/1","photo","http://pbs.twimg.com/media/EW4z0MVWoAAUbmC.jpg","https://t.co/D0f1FukG61","https://twitter.com/FernandoCasadoG/status/1256001454726356992/photo/1",,"xx294074894","PichinchaGob","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FernandoCasadoG/status/1256001454726356992","Fernando Casado","Quito, Ecuador","Docente universitario, defensor de los derechos humanos y la comunicación plural. Autor de Antiperiodistas, Premio Nacional de Periodismo (Venezuela) 2016.","",FALSE,9046,278,48,2585,1384,"13/02/2014 18:41",FALSE,"","",,"https://pbs.twimg.com/profile_banners/2341801665/1490049516","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/843954934064332800/jdDqukI9_normal.jpg","positive"
"xx237061905","xx1256002899487801345","30/04/2020 23:30","IlsefannyP","acab plaz servici social msj excelent servici","Twitter for Android",84,,,"",FALSE,FALSE,12,0,,,"",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IlsefannyP/status/1256002899487801345","A N D R Ó M E D A<U+0001F4AB>","Martinez de la Torre,Ver.","Forever 23 | Jarocha en tierras Poblanas | Futura Médico| Si dios esta conmigo ¿Quién contra mí?| MM <U+2764>","https://t.co/4WKXSaY4Tn",FALSE,1808,1428,5,55302,4825,"12/01/2011 00:26",FALSE,"https://t.co/4WKXSaY4Tn","http://www.facebook.com/ilsestephania.perez",,"https://pbs.twimg.com/profile_banners/237061905/1586786729","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1249699022777880578/zov5yTCv_normal.jpg","positive"
"xx1084376048","xx1255996560141320200","30/04/2020 23:04","_ccorteez","recomendadisim deliceri excelent servici browni riquis disfrut","Twitter for Android",124,,,"",TRUE,FALSE,7,3,,,"",,"twitter.com/andreabduran/s…","https://t.co/WgbihbNF09","https://twitter.com/andreabduran/status/1255642217366130689","http://pbs.twimg.com/media/EW4yNgjXgAEr0lt.jpg","https://t.co/q8BsuphA1N","https://twitter.com/_ccorteez/status/1255996560141320200/photo/1","photo","http://pbs.twimg.com/media/EW4yNgjXgAEr0lt.jpg","https://t.co/q8BsuphA1N","https://twitter.com/_ccorteez/status/1255996560141320200/photo/1",,,"","es","xx1255642217366130689","Hola! He sacado esta promo de 9 brownies por $12 con los toppings que quieran <U+0001F929>. La página en Instagram es: ladeliceriasv 
Les quería pedir su ayuda de siempre con un RT o FAV.
Están deli y pueden ponerle la dedicatoria linda que quieran <U+0001F970> https://t.co/dc6q8VGGaF","29/04/2020 23:36","Twitter for iPhone",868,336,"xx362312693","andreabduran","Andrea Durán",675,357,29790,"","I don't believe in luck. I believe in hard work.   Una niña trabajando en sus mil sueños por cumplir. Have a blast, stalker!",FALSE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_ccorteez/status/1255996560141320200","C A R L O S","El Salvador","Tuiteando verdades incómodas || De vez en cuando canciones ||","https://t.co/jtiXAPQCcC",FALSE,371,989,1,9696,32302,"12/01/2013 23:04",FALSE,"https://t.co/jtiXAPQCcC","http://instagram.com/c_coortez",,"https://pbs.twimg.com/profile_banners/1084376048/1499786863","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1249751698962251780/K5pukboR_normal.jpg","positive"
"xx84655433","xx1255995424915230721","30/04/2020 23:00","carlosrap01","salud rafael felicit grup medic enfermer personal labor matern sur excelent servici total gratuit hech not palabr polit dirig direct comun","Twitter Web App",253,,"xx260419394","rafaellacava10",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx260419394","rafaellacava10","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/carlosrap01/status/1255995424915230721","Carlos Alvarado","Valencia Venezuela","","",FALSE,86,169,0,293,44,"23/10/2009 18:26",FALSE,"","",,"https://pbs.twimg.com/profile_banners/84655433/1484233423","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/781324267371782144/-ZEWwrdG_normal.jpg","positive"
"xx1018709369553391616","xx1255993280317337603","30/04/2020 22:51","lvcedellacitta","buen ide excelent servici dig alegr junt ador","Twitter for iPhone",109,,,"",TRUE,FALSE,0,0,,,"",,"twitter.com/BexutifulMxss/…","https://t.co/p1QN6CZhUC","https://twitter.com/BexutifulMxss/status/1255899546955255808","","","","","","","",,,"","es","xx1255899546955255808","Bueno, mejor me busco un Pablo, que estaba guapo, digo. ¡Sí! Más que feliz por eso. Realmente la extrañaba. https://t.co/RwwbbzYjH2","30/04/2020 16:39","Twitter for iPhone",0,0,"xx4019787389","BexutifuITwin","<U+0001D407>.<U+0001D410>.",202,108,4747,"","-<U+2501><U+2501> <U+0001D407>. <U+0001D40E><U+0001D405> <U+0001D412><U+0001D414><U+0001D40C><U+0001D40C><U+0001D404><U+0001D411><U+0001D413><U+0001D40E><U+0001D40D>.<U+31C1><U+02D7> ½ <U+0299><U+1D0F><U+0280><U+0299><U+1D0F>´<U+0274> <U+1D1B><U+1D21><U+0",FALSE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lvcedellacitta/status/1255993280317337603","Genevieve <U+0001F1EE><U+0001F1F9>","","-`22´-<U+22B1>— <U+0001D47B><U+0001D46F><U+0001D46C> <U+0001D477><U+0336><U+0001D479><U+0336><U+0001D470><U+0336><U+0001D475><U+0336><U+0001D46A><U+0336><U+0001D46C><U+0336><U+0001D47A><U+0336><U+0001D47A><U+0336> <U+0001D476><U+0001D46D> <U+0001D47B><U+0","",FALSE,194,101,9,9865,924,"16/07/2018 04:10",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1018709369553391616/1587025150","","http://pbs.twimg.com/profile_images/1254248163663282176/4naNb0qE_normal.jpg","positive"
"xx140681895","xx1255991778865549314","30/04/2020 22:45","pablolondom","bien qued excelent servici","Twitter for iPhone",39,"xx1255853929772068868","xx38582903","catatrujillou",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx38582903","catatrujillou","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pablolondom/status/1255991778865549314","Pablo Londoño","","","",FALSE,267,1638,2,7239,29361,"06/05/2010 04:11",FALSE,"","",,"https://pbs.twimg.com/profile_banners/140681895/1466550326","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/854003761768955904/dkCO-43L_normal.jpg","positive"
"xx184913674","xx1255988771557908481","30/04/2020 22:33","amoncadab","servici excelent estudi aprend much temat estrategi estudi recomend","Twitter for Android",125,"xx1255979486522290176","xx621955543","ARENAALFACOL",FALSE,FALSE,2,0,,,"",,"","","","","","","","","","",,"xx621955543","ARENAALFACOL","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/amoncadab/status/1255988771557908481","Alejandro Moncada B","Colombia","MBA
Ing. Sistemas y Telecomunicaciones","",FALSE,93,137,3,438,503,"30/08/2010 20:05",FALSE,"","",,"","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1114038390/49785_552009219_786_q_normal.jpg","positive"
"xx3349629184","xx1255988693258645510","30/04/2020 22:33","alesantim","excelent servici tel medicin","Twitter for Android",44,,,"",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alesantim/status/1255988693258645510","Ale<U+0001F49B>","","Comer, Rezar y Amar! <U+0001F64F><U+0001F3FC><U+2764><U+FE0F>","",FALSE,224,263,2,22044,36952,"28/06/2015 19:07",FALSE,"","",,"https://pbs.twimg.com/profile_banners/3349629184/1508545122","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1127364689128763392/JPKDFACl_normal.jpg","positive"
"xx64122182","xx1255981953385463809","30/04/2020 22:06","iamanicon","pedi lapic color madrug trajeron dia excelent servici much graci hac feliz","Twitter for Android",158,,,"",FALSE,FALSE,1,0,,,"",,"","","","http://pbs.twimg.com/tweet_video_thumb/EW4k7QlXYAAoyyD.jpg","https://t.co/NHoKOzy8gi","https://twitter.com/iamanicon/status/1255981953385463809/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EW4k7QlXYAAoyyD.jpg","https://t.co/NHoKOzy8gi","https://twitter.com/iamanicon/status/1255981953385463809/photo/1",,"xx115211060","OfficeDepotMex","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iamanicon/status/1255981953385463809","Stella X.vid Napalm®","ChiDaMeX","•Demasiado bohemia para que me importe••Esperando el Síndrome de Amok•Cajuela de Cadillac•OJOS DE TIGRE BOCA DE CAMIONERO•Alter ego de @IvanWinchester","https://t.co/bD5ZFhLl1o",FALSE,1776,1112,60,91930,3558,"09/08/2009 06:02",FALSE,"https://t.co/bD5ZFhLl1o","https://m.facebook.com/Iamapony17/",,"https://pbs.twimg.com/profile_banners/64122182/1403502380","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1254653880480288768/Yt1e9dKx_normal.jpg","positive"
"xx4905278928","xx1255974270284566529","30/04/2020 21:36","friendzoneado15","excelent servici domicili ped onlin modic cost envi surt necesitab exist escasez much product","Twitter Web App",199,,,"",FALSE,FALSE,0,0,,,"Superama CDMX",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/friendzoneado15/status/1255974270284566529","Un Licenciado Sangrón","Toluca, México","Honesto, trabajador, heterosexual, licenciado, pesado, caballeroso, amable, solitario, y chavorruco, no vicioso, ni sexoso.","",FALSE,175,163,0,29476,56986,"14/02/2016 06:29",FALSE,"","",,"","","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","positive"
"xx1075905813355601920","xx1255974029439229952","30/04/2020 21:35","C_CanalesV","hol buen servici compr audifon lleg fech indic excelent felicit recom","Twitter for Android",134,,"xx1671020167","mobilehutchile",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx1671020167","mobilehutchile","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/C_CanalesV/status/1255974029439229952","Cristian Canales","Puente Alto, Chile","soletro, un hijo de 16, trabajo y estudio y me gusta el Fútbol","",FALSE,7,49,0,160,220,"21/12/2018 00:08",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1075905813355601920/1545615932","","http://pbs.twimg.com/profile_images/1077017190602326017/NY6jyQCN_normal.jpg","positive"
"xx65261007","xx1255972848558104580","30/04/2020 21:30","Zamgu","verd estoy impresion tod serv photoshop excelent servici","Twitter for Android",88,,,"",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Zamgu/status/1255972848558104580","Zamgu®","Guatemala","Ingeniería Mecánica Industrial•USAC• Literatura•Cine•FC Barcelona•OKC Thunder•Green Bay Packers•St. Louis Cardinals•Serena Williams• <U+0001F1EC><U+0001F1F9><U+0001F3F3><U+FE0F><U+200D><U+0001F308>","https://t.co/ANlbgJ9DqY",FALSE,272,209,3,75306,89,"13/08/2009 03:29",FALSE,"https://t.co/ANlbgJ9DqY","https://www.instagram.com/zamguh",,"https://pbs.twimg.com/profile_banners/65261007/1415604700","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1255937047170351105/t38WgRSZ_normal.jpg","positive"
"xx353110559","xx1255970328976797696","30/04/2020 21:20","saboriofreixa","excelent servici much graci siempr necesari","Twitter for Android",57,"xx1255612051457703937","xx706316305255694336","jimmecxx",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx706316305255694336","jimmecxx","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/saboriofreixa/status/1255970328976797696","juan","Costa Rica","Orgullosamente Costarricense. Cinéfilo en pausa.","",FALSE,51,554,0,837,2379,"11/08/2011 15:24",FALSE,"","",,"","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1142927271696711682/_-lJOBlA_normal.jpg","positive"
"xx73703863","xx1255968925436837889","30/04/2020 21:15","edwinlarios","excelent servici tien delivery caf galean","Twitter for iPhone",63,,,"",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/edwinlarios/status/1255968925436837889","Edwin Larios Jr.","Honduras","Escritor de café en boga | Coffee state of mind","https://t.co/ws7zee9hly",FALSE,629,614,6,5969,10029,"12/09/2009 18:32",FALSE,"https://t.co/ws7zee9hly","https://open.spotify.com/show/7loj2jVE8rDHbH9Gi20M9C?si=CL4f3SigS9ubryX2qOTD_Q",,"https://pbs.twimg.com/profile_banners/73703863/1485720122","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1191514220568961024/SNPoPF56_normal.jpg","positive"
"xx397735354","xx1255965574548672512","30/04/2020 21:01","MauroACH99","encant ide excelent servici","Twitter for iPhone",63,,,"",TRUE,FALSE,5,0,,,"",,"twitter.com/lu_baav98/stat…","https://t.co/0hRC8DwQHa","https://twitter.com/lu_baav98/status/1255956793794035712","http://pbs.twimg.com/media/EW4WBMsXsAA4-J_.jpg","https://t.co/6E9TLRDE4e","https://twitter.com/MauroACH99/status/1255965574548672512/photo/1","photo","http://pbs.twimg.com/media/EW4WBMsXsAA4-J_.jpg http://pbs.twimg.com/media/EW4WBMrXYAE5gIf.jpg http://pbs.twimg.com/media/EW4WBMqXQAIEQgg.jpg http://pbs.twimg.com/media/EW4WBMwWAAAlX_h.jpg","https://t.co/6E9TLRDE4e https://t.co/6E9TLRDE4e https://t.co/6E9TLRDE4e https://t.co/6E9TLRDE4e","https://twitter.com/MauroACH99/status/1255965574548672512/photo/1 https://twitter.com/MauroACH99/status/1255965574548672512/photo/1 https://twitter.com/MauroACH99/status/1255965574548672512/photo/1 https://twitter.com/MauroACH99/status/1255965574548672512/photo/1",,,"","es","xx1255956793794035712","Mis brunettes favoritas <U+0001F5A4> https://t.co/ULh20xoPdB https://t.co/Zp9iJ5OdSl","30/04/2020 20:26","Twitter for iPhone",3,0,"xx3258086660","lu_baav98","~ <U+0001D52C><U+0001D521><U+0001D522><U+0001D531><U+0001D531><U+0001D522>",187,373,8611,"CUU","98’ ~ Artist wannabe <U+0001F352> ~ Feminist <U+270A><U+0001F3FC><U+0001F49A>",FALSE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MauroACH99/status/1255965574548672512","Elle Woods","Harvard Law","High flying, adored. The one who couldn’t be happier. DELTA NU<U+0001F49E>","",FALSE,189,108,0,3141,5628,"25/10/2011 02:50",FALSE,"","",,"https://pbs.twimg.com/profile_banners/397735354/1582693432","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1255775397859471360/Mjnn5YZp_normal.jpg","positive"
"xx1203933544889892864","xx1255961811641393152","30/04/2020 20:46","Nuitenchantee","bien excelent servici","Twitter for iPhone",31,"xx1255961036542394369","xx1255345034158841856","rosasvacias",FALSE,FALSE,1,0,,,"",,"","","","","","","","","","",,"xx1255345034158841856","rosasvacias","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Nuitenchantee/status/1255961811641393152","Han + Eid.<U+2661>","<U+1992>:De la mano voy contando <U+0001D65A><U+0001D668><U+0001D669><U+0001D667><U+0001D65A><U+0001D661><U+0001D661><U+0001D656><U+0001D668>  con ellos: <U+0001D5AC><U+0001D5C2><U+0001D5CD>, <U+0001D5A5><U+0001D5CB><U+0001D5BA><U+0001D5C7>, <U+0001D5A7><U+0001D5BA><U+0001D5CC><U+0001D5CC>, <U+0001D5A8><U+0001D5CC><U+0001D5BE><U+0001D5CE><U+0001D5C5>, <U+0001D61D><U+0001D630><U+0001D625><U+0001D62C><U+0001D62A>, <U+0001D5AA><U+0001D5D2><U+0001D5C8>, <U+0001D5A9><U+0001D5C8><U+0001D5C1><U+0001D5BE>,BP.","<U+0001D623><U+0001D62D><U+0001D630><U+0001D630><U+0001D62E><U+0001D62A><U+0001D62F><U+0001D628> <U+0001D62A><U+0001D62F> <U+0001D66C><U+0001D65E><U+0001D663><U+0001D669><U+0001D65A><U+0001D667>. — <U+0001D60E><U+0001D630><U+0001D628><U+0001D629> – <U+0001D5E2><U+0001D5FA><U+0001D5F2><U+0001D5F4><U+0001D5EE> <U+0001D5F7><U+0001D5EE><U+0001D5FD><U+0001D5FC><U+0001D5FB><U+0001D5F2><U+0001D600><U+0001D5EE>. Nacida bajo una noche encantada, dedica su vida al <U+0001D657><U+0001D656><U+0001D65E><U+0001D661><U+0001D65A> y a la <U+0001D662><U+0001D664><U+0001D659><U+0001D656>.","https://t.co/l1XNVLAt9h",FALSE,746,763,5,1047,2260,"09/12/2019 07:05",FALSE,"https://t.co/l1XNVLAt9h","https://Eider1604.xn--c6h/",,"https://pbs.twimg.com/profile_banners/1203933544889892864/1586659835","","http://pbs.twimg.com/profile_images/1257199995469602821/7CzmbAmu_normal.jpg","positive"
"xx710874059878244353","xx1255960844967477258","30/04/2020 20:42","SpeakUpParents","graci excelent reportaj resalt apoy speak up famili pandemi","Twitter Web App",186,,,"",FALSE,FALSE,1,0,,,"Latinas COVID",,"univision.com/shows/despiert…","https://t.co/wMTOlcU2Td","https://www.univision.com/shows/despierta-america/una-de-cada-tres-familias-en-distrito-escolar-en-california-no-cuenta-con-computadora-o-con-servicio-de-internet-video","","","","","","","",,"xx1209476454 xx94422249 xx1596835069","SocorroTV despiertamerica UnivisionNews","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SpeakUpParents/status/1255960844967477258","Speak UP","Los Angeles","Engaging, educating and activating parents to advocate for excellent, equitable public education at schools, in communities and at the ballot box.","https://t.co/xhvlM7HOnr",FALSE,1217,2551,19,4627,1192,"18/03/2016 17:02",FALSE,"https://t.co/xhvlM7HOnr","http://www.speakupparents.org",,"https://pbs.twimg.com/profile_banners/710874059878244353/1568748993","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/710875491570352128/a2tXRg8b_normal.jpg","positive"
"xx191624202","xx1255960739350827011","30/04/2020 20:42","hipnofeliz","excelent jef servici jef sal intensiv resident intensiv colabor intensiv algo armand trat expon men posibl","Twitter for iPhone",181,"xx1255955069503143937","xx200158875","cyzal",FALSE,FALSE,1,0,,,"",,"","","","","","","","","","",,"xx200158875","cyzal","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/016ea1445db12efb.json","Central","Central, Paraguay","admin","Paraguay","PY","NA NA","NA NA","-332.1270752","https://twitter.com/hipnofeliz/status/1255960739350827011","Carlos Ayala","Aquí y ahora","Que es la vida? Una ilusión, una sombra,una ficción, y el mejor bien es pequeño; que toda la vida es sueño, y los sueños, sueños son. Pedro Calderón de la Barca","",FALSE,166,437,2,6646,3972,"16/09/2010 22:43",FALSE,"","",,"https://pbs.twimg.com/profile_banners/191624202/1473871380","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/776098926122438656/5Jxej0wz_normal.jpg","positive"
